Pair,Time_spot,Open,High,Low,Close,Volume
BTCUSDT,2024-03-06 12:00:00,67301.31000000,67592.31000000,64664.92000000,66481.12000000,21399.96424000
ETHUSDT,2024-03-06 12:00:00,3879.74000000,3900.00000000,3724.00000000,3790.94000000,234039.79640000
XRPUSDT,2024-03-06 12:00:00,0.61420000,0.61530000,0.58870000,0.59890000,191058775.00000000
ADAUSDT,2024-03-06 12:00:00,0.73230000,0.73680000,0.70160000,0.71760000,65104050.50000000
BNBUSDT,2024-03-06 12:00:00,426.20000000,429.10000000,413.50000000,419.90000000,403315.16400000
BTCUSDT,2024-03-06 08:00:00,66676.46000000,67641.10000000,66041.63000000,67301.31000000,14316.87745000
BNBUSDT,2024-03-06 08:00:00,410.60000000,434.70000000,407.40000000,426.20000000,607534.88600000
ADAUSDT,2024-03-06 08:00:00,0.73810000,0.75750000,0.72340000,0.73220000,58043117.60000000
LTCUSDT,2024-03-06 08:00:00,85.90000000,87.40000000,84.26000000,85.15000000,266296.50800000
ETHUSDT,2024-03-06 08:00:00,3786.61000000,3899.47000000,3778.60000000,3879.74000000,201051.87560000
XRPUSDT,2024-03-06 08:00:00,0.61500000,0.62400000,0.60760000,0.61420000,155264153.00000000
ADAUSDT,2024-03-06 04:00:00,0.67630000,0.73860000,0.67630000,0.73820000,67241924.20000000
LTCUSDT,2024-03-06 04:00:00,81.48000000,85.90000000,81.47000000,85.90000000,240996.34000000
ETHUSDT,2024-03-06 04:00:00,3538.01000000,3789.77000000,3536.20000000,3786.60000000,230737.84820000
XRPUSDT,2024-03-06 04:00:00,0.58370000,0.61760000,0.58310000,0.61490000,167596932.00000000
BTCUSDT,2024-03-06 04:00:00,63263.22000000,66761.10000000,63263.21000000,66676.46000000,15208.16062000
BNBUSDT,2024-03-06 04:00:00,391.30000000,411.70000000,391.20000000,410.50000000,294309.80000000
ADAUSDT,2024-03-06 00:00:00,0.69230000,0.69690000,0.66500000,0.67620000,48358823.30000000
BNBUSDT,2024-03-06 00:00:00,394.10000000,396.90000000,385.60000000,391.20000000,180357.99100000
BTCUSDT,2024-03-06 00:00:00,63724.01000000,64146.45000000,62779.14000000,63263.21000000,9495.88692000
ETHUSDT,2024-03-06 00:00:00,3553.66000000,3591.23000000,3499.40000000,3538.01000000,115820.78030000
LTCUSDT,2024-03-06 00:00:00,81.93000000,82.37000000,79.76000000,81.48000000,301992.85600000
XRPUSDT,2024-03-06 00:00:00,0.59130000,0.59880000,0.57540000,0.58360000,166035782.00000000
BNBUSDT,2024-03-05 20:00:00,376.80000000,396.70000000,372.50000000,394.10000000,452786.41600000
BTCUSDT,2024-03-05 20:00:00,61410.98000000,64367.27000000,61167.91000000,63724.01000000,26223.70910000
ETHUSDT,2024-03-05 20:00:00,3376.46000000,3580.60000000,3324.68000000,3553.65000000,312333.23620000
XRPUSDT,2024-03-05 20:00:00,0.56740000,0.59510000,0.55940000,0.59120000,286399266.00000000
LTCUSDT,2024-03-05 20:00:00,77.49000000,82.49000000,76.20000000,81.93000000,581542.97300000
ADAUSDT,2024-03-05 20:00:00,0.63540000,0.69870000,0.62630000,0.69230000,197073550.40000000
BTCUSDT,2024-03-05 16:00:00,66773.05000000,66996.36000000,59005.00000000,61410.98000000,42797.37895000
XRPUSDT,2024-03-05 16:00:00,0.63860000,0.64190000,0.53860000,0.56740000,411844740.00000000
ETHUSDT,2024-03-05 16:00:00,3783.00000000,3796.07000000,3200.00000000,3376.46000000,421444.88510000
LTCUSDT,2024-03-05 16:00:00,88.39000000,88.88000000,72.00000000,77.46000000,686835.92200000
ADAUSDT,2024-03-05 16:00:00,0.75410000,0.75920000,0.57100000,0.63480000,158466422.40000000
BNBUSDT,2024-03-05 16:00:00,416.10000000,417.00000000,356.10000000,376.80000000,605625.16500000
LTCUSDT,2024-03-05 12:00:00,89.61000000,91.33000000,87.97000000,88.39000000,450403.61600000
ETHUSDT,2024-03-05 12:00:00,3731.46000000,3822.04000000,3730.80000000,3783.01000000,232303.13600000
ADAUSDT,2024-03-05 12:00:00,0.76780000,0.77940000,0.75100000,0.75400000,69910442.00000000
BNBUSDT,2024-03-05 12:00:00,418.70000000,422.30000000,413.80000000,416.00000000,294755.32200000
BTCUSDT,2024-03-05 12:00:00,66656.32000000,69000.00000000,66370.00000000,66773.05000000,22508.23086000
XRPUSDT,2024-03-05 12:00:00,0.64960000,0.65440000,0.63240000,0.63860000,223428664.00000000
LTCUSDT,2024-03-05 08:00:00,88.88000000,90.52000000,87.84000000,89.61000000,220847.56500000
ETHUSDT,2024-03-05 08:00:00,3672.99000000,3742.00000000,3651.87000000,3731.45000000,96557.86150000
BNBUSDT,2024-03-05 08:00:00,418.20000000,420.70000000,416.10000000,418.60000000,149551.78700000
BTCUSDT,2024-03-05 08:00:00,66129.64000000,67150.00000000,65515.15000000,66656.31000000,11938.90863000
XRPUSDT,2024-03-05 08:00:00,0.64020000,0.65310000,0.63150000,0.64970000,136037219.00000000
ADAUSDT,2024-03-05 08:00:00,0.75380000,0.78310000,0.74640000,0.76780000,51664786.70000000
BNBUSDT,2024-03-05 04:00:00,420.40000000,427.20000000,416.50000000,418.20000000,346564.66200000
XRPUSDT,2024-03-05 04:00:00,0.65300000,0.65640000,0.62150000,0.64020000,248899939.00000000
LTCUSDT,2024-03-05 04:00:00,89.13000000,90.94000000,85.40000000,88.87000000,659319.44400000
ETHUSDT,2024-03-05 04:00:00,3689.81000000,3740.00000000,3641.50000000,3672.98000000,214653.25580000
BTCUSDT,2024-03-05 04:00:00,68113.95000000,68384.54000000,65089.00000000,66129.64000000,17780.29058000
ADAUSDT,2024-03-05 04:00:00,0.76720000,0.77470000,0.74170000,0.75380000,86677507.50000000
ETHUSDT,2024-03-05 00:00:00,3627.75000000,3697.20000000,3607.24000000,3689.81000000,115612.48940000
BTCUSDT,2024-03-05 00:00:00,68245.71000000,68686.80000000,67535.31000000,68113.94000000,11448.26318000
ADAUSDT,2024-03-05 00:00:00,0.77000000,0.78100000,0.75540000,0.76720000,56921016.80000000
LTCUSDT,2024-03-05 00:00:00,88.94000000,91.86000000,88.33000000,89.14000000,375198.19600000
XRPUSDT,2024-03-05 00:00:00,0.64760000,0.66850000,0.64320000,0.65300000,248327845.00000000
BNBUSDT,2024-03-05 00:00:00,418.50000000,422.50000000,415.40000000,420.30000000,224020.43800000
ADAUSDT,2024-03-04 20:00:00,0.77700000,0.78090000,0.76280000,0.77010000,35871059.00000000
BTCUSDT,2024-03-04 20:00:00,67405.25000000,68499.00000000,66755.79000000,68245.71000000,15611.09546000
XRPUSDT,2024-03-04 20:00:00,0.65540000,0.65550000,0.64530000,0.64770000,86875528.00000000
BNBUSDT,2024-03-04 20:00:00,416.10000000,421.30000000,414.00000000,418.40000000,137247.88800000
ETHUSDT,2024-03-04 20:00:00,3593.00000000,3640.94000000,3558.30000000,3627.76000000,98817.44410000
LTCUSDT,2024-03-04 20:00:00,89.73000000,89.78000000,87.82000000,88.95000000,177750.55900000
BTCUSDT,2024-03-04 16:00:00,66451.65000000,67524.99000000,66039.31000000,67405.26000000,17313.10625000
ETHUSDT,2024-03-04 16:00:00,3560.42000000,3610.00000000,3528.42000000,3593.01000000,184688.93210000
BNBUSDT,2024-03-04 16:00:00,418.90000000,419.30000000,410.60000000,416.00000000,238019.16400000
LTCUSDT,2024-03-04 16:00:00,90.32000000,90.80000000,87.49000000,89.73000000,349311.25200000
ADAUSDT,2024-03-04 16:00:00,0.78770000,0.78900000,0.75550000,0.77680000,74823239.40000000
XRPUSDT,2024-03-04 16:00:00,0.66190000,0.66260000,0.63460000,0.65530000,237947049.00000000
LTCUSDT,2024-03-04 12:00:00,90.60000000,90.83000000,88.23000000,90.32000000,259032.13600000
ETHUSDT,2024-03-04 12:00:00,3506.92000000,3568.18000000,3459.03000000,3560.42000000,132120.45130000
XRPUSDT,2024-03-04 12:00:00,0.65980000,0.66470000,0.64380000,0.66200000,172853701.00000000
BNBUSDT,2024-03-04 12:00:00,417.40000000,420.20000000,415.00000000,418.90000000,209282.50800000
ADAUSDT,2024-03-04 12:00:00,0.78380000,0.79020000,0.76450000,0.78780000,51523833.30000000
BTCUSDT,2024-03-04 12:00:00,65229.99000000,66580.29000000,64533.67000000,66451.65000000,16689.80230000
BTCUSDT,2024-03-04 08:00:00,64066.62000000,65555.00000000,64000.11000000,65230.00000000,16002.48076000
ADAUSDT,2024-03-04 08:00:00,0.78110000,0.79860000,0.77210000,0.78370000,76010737.60000000
XRPUSDT,2024-03-04 08:00:00,0.63700000,0.66600000,0.63290000,0.65990000,277352091.00000000
BNBUSDT,2024-03-04 08:00:00,417.10000000,423.80000000,415.50000000,417.40000000,226067.34600000
LTCUSDT,2024-03-04 08:00:00,90.42000000,92.69000000,89.35000000,90.60000000,345970.06000000
ETHUSDT,2024-03-04 08:00:00,3478.61000000,3544.14000000,3478.60000000,3506.91000000,130561.23930000
XRPUSDT,2024-03-04 04:00:00,0.63450000,0.64400000,0.62310000,0.63700000,137080958.00000000
BTCUSDT,2024-03-04 04:00:00,63458.71000000,64300.00000000,63210.00000000,64066.62000000,6654.96237000
BNBUSDT,2024-03-04 04:00:00,414.50000000,417.70000000,414.10000000,417.00000000,79095.90800000
LTCUSDT,2024-03-04 04:00:00,89.81000000,91.99000000,89.51000000,90.42000000,225035.89900000
ADAUSDT,2024-03-04 04:00:00,0.75490000,0.79570000,0.74220000,0.78110000,89622610.40000000
ETHUSDT,2024-03-04 04:00:00,3471.84000000,3487.34000000,3456.36000000,3478.61000000,64931.44230000
XRPUSDT,2024-03-04 00:00:00,0.62710000,0.63900000,0.61500000,0.63460000,141454426.00000000
LTCUSDT,2024-03-04 00:00:00,90.70000000,92.04000000,88.80000000,89.80000000,243282.43200000
ADAUSDT,2024-03-04 00:00:00,0.72800000,0.75900000,0.72190000,0.75510000,76984257.60000000
BNBUSDT,2024-03-04 00:00:00,414.50000000,417.30000000,411.50000000,414.40000000,155701.18700000
ETHUSDT,2024-03-04 00:00:00,3487.80000000,3528.96000000,3423.78000000,3471.85000000,104241.12700000
BTCUSDT,2024-03-04 00:00:00,63113.97000000,64268.24000000,62300.00000000,63458.72000000,12563.71291000
LTCUSDT,2024-03-03 20:00:00,90.69000000,91.25000000,90.15000000,90.70000000,87972.32400000
ADAUSDT,2024-03-03 20:00:00,0.72570000,0.73930000,0.72400000,0.72790000,22311212.40000000
BTCUSDT,2024-03-03 20:00:00,62730.00000000,63231.88000000,62580.00000000,63113.97000000,4784.47042000
XRPUSDT,2024-03-03 20:00:00,0.62670000,0.63300000,0.62420000,0.62710000,59155676.00000000
BNBUSDT,2024-03-03 20:00:00,413.40000000,416.80000000,413.10000000,414.50000000,85081.55000000
ETHUSDT,2024-03-03 20:00:00,3465.20000000,3491.80000000,3458.65000000,3487.81000000,41433.41530000
ETHUSDT,2024-03-03 16:00:00,3422.50000000,3484.44000000,3418.22000000,3465.20000000,69628.91650000
BNBUSDT,2024-03-03 16:00:00,413.40000000,416.50000000,412.90000000,413.30000000,122978.90400000
BTCUSDT,2024-03-03 16:00:00,62164.63000000,62989.00000000,62088.00000000,62730.00000000,5623.12318000
LTCUSDT,2024-03-03 16:00:00,91.12000000,91.69000000,90.36000000,90.69000000,112373.81500000
XRPUSDT,2024-03-03 16:00:00,0.62300000,0.62970000,0.62010000,0.62670000,61726197.00000000
ADAUSDT,2024-03-03 16:00:00,0.72270000,0.73560000,0.72000000,0.72570000,24768851.00000000
ADAUSDT,2024-03-03 12:00:00,0.72710000,0.73330000,0.71870000,0.72270000,24011409.00000000
ETHUSDT,2024-03-03 12:00:00,3413.39000000,3447.53000000,3403.92000000,3422.50000000,60505.32030000
BTCUSDT,2024-03-03 12:00:00,61831.10000000,62640.18000000,61821.09000000,62164.63000000,6685.90515000
XRPUSDT,2024-03-03 12:00:00,0.62390000,0.63010000,0.61770000,0.62310000,93510633.00000000
BNBUSDT,2024-03-03 12:00:00,413.30000000,415.30000000,411.30000000,413.30000000,148450.12000000
LTCUSDT,2024-03-03 12:00:00,91.28000000,92.44000000,90.27000000,91.12000000,177171.53000000
BNBUSDT,2024-03-03 08:00:00,407.00000000,413.50000000,404.30000000,413.40000000,220086.15400000
LTCUSDT,2024-03-03 08:00:00,88.54000000,91.36000000,87.50000000,91.29000000,234269.53400000
ADAUSDT,2024-03-03 08:00:00,0.71160000,0.72960000,0.70380000,0.72710000,41760030.40000000
XRPUSDT,2024-03-03 08:00:00,0.61050000,0.62440000,0.60630000,0.62390000,129598745.00000000
BTCUSDT,2024-03-03 08:00:00,61598.01000000,61890.96000000,61393.83000000,61831.10000000,3942.85361000
ETHUSDT,2024-03-03 08:00:00,3392.76000000,3414.91000000,3375.00000000,3413.39000000,51813.70520000
ETHUSDT,2024-03-03 04:00:00,3431.57000000,3446.23000000,3360.00000000,3392.76000000,76052.03660000
LTCUSDT,2024-03-03 04:00:00,92.85000000,93.64000000,83.51000000,88.52000000,345768.67000000
ADAUSDT,2024-03-03 04:00:00,0.73940000,0.74210000,0.68500000,0.71160000,63370413.20000000
XRPUSDT,2024-03-03 04:00:00,0.63570000,0.63980000,0.59000000,0.61050000,172676572.00000000
BTCUSDT,2024-03-03 04:00:00,61931.09000000,62100.00000000,61320.00000000,61598.00000000,4831.45761000
BNBUSDT,2024-03-03 04:00:00,410.50000000,413.40000000,402.20000000,406.90000000,181039.66800000
BNBUSDT,2024-03-03 00:00:00,410.90000000,411.70000000,408.50000000,410.50000000,80637.95000000
XRPUSDT,2024-03-03 00:00:00,0.64420000,0.64460000,0.62820000,0.63580000,109888227.00000000
ETHUSDT,2024-03-03 00:00:00,3421.39000000,3434.00000000,3409.10000000,3431.56000000,42198.13710000
LTCUSDT,2024-03-03 00:00:00,94.48000000,94.68000000,90.99000000,92.84000000,362598.12800000
BTCUSDT,2024-03-03 00:00:00,61987.28000000,62000.00000000,61642.39000000,61931.09000000,3127.09906000
ADAUSDT,2024-03-03 00:00:00,0.74140000,0.74200000,0.72570000,0.73950000,29280822.30000000
ETHUSDT,2024-03-02 20:00:00,3426.20000000,3431.31000000,3402.56000000,3421.40000000,31500.77680000
LTCUSDT,2024-03-02 20:00:00,91.88000000,94.50000000,90.94000000,94.49000000,270287.80800000
ADAUSDT,2024-03-02 20:00:00,0.74090000,0.74220000,0.72910000,0.74160000,20354789.90000000
XRPUSDT,2024-03-02 20:00:00,0.63360000,0.64510000,0.62750000,0.64420000,56244220.00000000
BTCUSDT,2024-03-02 20:00:00,62114.76000000,62200.00000000,61685.01000000,61987.28000000,3115.25755000
BNBUSDT,2024-03-02 20:00:00,409.70000000,411.00000000,407.20000000,410.90000000,49727.39800000
XRPUSDT,2024-03-02 16:00:00,0.62950000,0.63920000,0.62530000,0.63350000,90315444.00000000
BNBUSDT,2024-03-02 16:00:00,407.80000000,409.80000000,406.40000000,409.60000000,76285.48500000
BTCUSDT,2024-03-02 16:00:00,61771.21000000,62114.77000000,61625.00000000,62114.77000000,3418.28795000
ETHUSDT,2024-03-02 16:00:00,3418.04000000,3431.03000000,3410.00000000,3426.19000000,34444.98300000
ADAUSDT,2024-03-02 16:00:00,0.73040000,0.74400000,0.72530000,0.74090000,21407538.00000000
LTCUSDT,2024-03-02 16:00:00,90.94000000,92.80000000,90.70000000,91.88000000,188331.44200000
BNBUSDT,2024-03-02 12:00:00,407.90000000,411.50000000,406.70000000,407.70000000,109949.49100000
XRPUSDT,2024-03-02 12:00:00,0.64280000,0.65010000,0.62720000,0.62940000,152020795.00000000
BTCUSDT,2024-03-02 12:00:00,61826.32000000,62167.79000000,61561.12000000,61771.20000000,4301.35084000
LTCUSDT,2024-03-02 12:00:00,90.67000000,93.00000000,90.44000000,90.94000000,399315.67900000
ADAUSDT,2024-03-02 12:00:00,0.73310000,0.74610000,0.72300000,0.73030000,37468081.10000000
ETHUSDT,2024-03-02 12:00:00,3403.40000000,3427.01000000,3394.47000000,3418.05000000,43485.42520000
BNBUSDT,2024-03-02 08:00:00,409.40000000,410.40000000,406.00000000,407.80000000,91186.93700000
XRPUSDT,2024-03-02 08:00:00,0.63060000,0.64310000,0.61980000,0.64280000,166432724.00000000
BTCUSDT,2024-03-02 08:00:00,62011.85000000,62123.00000000,61641.10000000,61826.32000000,4411.57189000
LTCUSDT,2024-03-02 08:00:00,90.10000000,91.60000000,88.50000000,90.68000000,318387.74100000
ETHUSDT,2024-03-02 08:00:00,3430.26000000,3435.68000000,3391.83000000,3403.39000000,46989.24050000
ADAUSDT,2024-03-02 08:00:00,0.73430000,0.75070000,0.71930000,0.73310000,50719425.70000000
LTCUSDT,2024-03-02 04:00:00,91.10000000,91.34000000,89.47000000,90.10000000,389646.71200000
BTCUSDT,2024-03-02 04:00:00,62307.45000000,62307.45000000,61752.30000000,62011.85000000,4846.35512000
BNBUSDT,2024-03-02 04:00:00,413.70000000,414.80000000,407.30000000,409.30000000,125351.29800000
XRPUSDT,2024-03-02 04:00:00,0.63090000,0.63430000,0.61960000,0.63060000,123032822.00000000
ADAUSDT,2024-03-02 04:00:00,0.75560000,0.76180000,0.72800000,0.73430000,58923481.80000000
ETHUSDT,2024-03-02 04:00:00,3442.33000000,3452.76000000,3390.01000000,3430.25000000,73960.54780000
BNBUSDT,2024-03-02 00:00:00,407.40000000,413.80000000,405.80000000,413.70000000,137517.93400000
XRPUSDT,2024-03-02 00:00:00,0.60130000,0.63920000,0.59930000,0.63090000,303104687.00000000
BTCUSDT,2024-03-02 00:00:00,62387.90000000,62433.19000000,61949.03000000,62307.45000000,5441.91324000
ETHUSDT,2024-03-02 00:00:00,3433.42000000,3460.04000000,3424.71000000,3442.34000000,53603.97150000
ADAUSDT,2024-03-02 00:00:00,0.71960000,0.76380000,0.71710000,0.75560000,108873162.00000000
LTCUSDT,2024-03-02 00:00:00,84.89000000,91.91000000,84.45000000,91.10000000,659933.30000000
ADAUSDT,2024-03-01 20:00:00,0.69110000,0.72000000,0.68880000,0.71950000,45119626.40000000
XRPUSDT,2024-03-01 20:00:00,0.59560000,0.60340000,0.59310000,0.60130000,70211941.00000000
LTCUSDT,2024-03-01 20:00:00,83.98000000,85.16000000,83.93000000,84.87000000,144713.97900000
BNBUSDT,2024-03-01 20:00:00,406.40000000,408.50000000,405.60000000,407.40000000,69221.33400000
BTCUSDT,2024-03-01 20:00:00,62215.51000000,63114.23000000,62215.50000000,62387.90000000,9363.03858000
ETHUSDT,2024-03-01 20:00:00,3427.73000000,3450.00000000,3421.28000000,3433.43000000,45778.65110000
XRPUSDT,2024-03-01 16:00:00,0.58780000,0.59690000,0.58640000,0.59560000,87928199.00000000
ETHUSDT,2024-03-01 16:00:00,3390.76000000,3435.90000000,3380.06000000,3427.73000000,63881.74450000
BNBUSDT,2024-03-01 16:00:00,403.00000000,407.20000000,402.50000000,406.30000000,69021.61200000
BTCUSDT,2024-03-01 16:00:00,61263.98000000,62494.31000000,61234.00000000,62215.50000000,7886.35574000
ADAUSDT,2024-03-01 16:00:00,0.67940000,0.69560000,0.67480000,0.69100000,44028905.10000000
LTCUSDT,2024-03-01 16:00:00,82.95000000,84.47000000,82.51000000,83.97000000,149729.57500000
XRPUSDT,2024-03-01 12:00:00,0.58890000,0.59860000,0.58520000,0.58780000,120397161.00000000
LTCUSDT,2024-03-01 12:00:00,84.63000000,84.95000000,82.60000000,82.95000000,208052.10300000
ADAUSDT,2024-03-01 12:00:00,0.68560000,0.69500000,0.67640000,0.67940000,48481325.20000000
BNBUSDT,2024-03-01 12:00:00,406.20000000,408.60000000,402.30000000,403.00000000,115882.00100000
BTCUSDT,2024-03-01 12:00:00,61863.71000000,62677.06000000,61131.01000000,61263.99000000,9971.27905000
ETHUSDT,2024-03-01 12:00:00,3410.89000000,3449.81000000,3379.60000000,3390.76000000,89813.15510000
BTCUSDT,2024-03-01 08:00:00,61434.00000000,62243.53000000,61316.67000000,61863.72000000,8452.27991000
LTCUSDT,2024-03-01 08:00:00,84.19000000,85.51000000,83.79000000,84.62000000,147202.06700000
XRPUSDT,2024-03-01 08:00:00,0.58490000,0.59520000,0.58300000,0.58890000,77408824.00000000
BNBUSDT,2024-03-01 08:00:00,403.60000000,408.50000000,402.60000000,406.20000000,100227.98000000
ADAUSDT,2024-03-01 08:00:00,0.66400000,0.68990000,0.66190000,0.68550000,32546424.80000000
ETHUSDT,2024-03-01 08:00:00,3365.41000000,3437.08000000,3353.74000000,3410.90000000,91689.15150000
LTCUSDT,2024-03-01 04:00:00,83.29000000,86.18000000,83.12000000,84.18000000,300549.04000000
BTCUSDT,2024-03-01 04:00:00,61105.92000000,61772.82000000,61061.11000000,61434.00000000,5719.40504000
ADAUSDT,2024-03-01 04:00:00,0.67270000,0.67590000,0.66340000,0.66400000,20882694.50000000
ETHUSDT,2024-03-01 04:00:00,3367.78000000,3399.00000000,3364.32000000,3365.41000000,55423.97150000
BNBUSDT,2024-03-01 04:00:00,405.60000000,407.70000000,402.40000000,403.60000000,105874.50200000
XRPUSDT,2024-03-01 04:00:00,0.59140000,0.59650000,0.58290000,0.58490000,91765234.00000000
LTCUSDT,2024-03-01 00:00:00,79.93000000,84.62000000,79.93000000,83.29000000,342271.81200000
BTCUSDT,2024-03-01 00:00:00,61130.99000000,61749.00000000,60777.00000000,61105.91000000,6345.57641000
BNBUSDT,2024-03-01 00:00:00,399.30000000,406.60000000,398.80000000,405.60000000,126353.18200000
ETHUSDT,2024-03-01 00:00:00,3340.10000000,3388.82000000,3338.54000000,3367.79000000,66201.90360000
ADAUSDT,2024-03-01 00:00:00,0.65490000,0.68360000,0.65290000,0.67270000,36319520.50000000
XRPUSDT,2024-03-01 00:00:00,0.58680000,0.59540000,0.58620000,0.59150000,98071657.00000000
XRPUSDT,2024-02-29 20:00:00,0.60950000,0.61160000,0.57700000,0.58670000,162662427.00000000
BNBUSDT,2024-02-29 20:00:00,405.70000000,407.10000000,391.10000000,399.40000000,134238.17800000
ADAUSDT,2024-02-29 20:00:00,0.67660000,0.67910000,0.63980000,0.65470000,50842452.40000000
ETHUSDT,2024-02-29 20:00:00,3403.27000000,3415.44000000,3300.00000000,3340.09000000,97759.08430000
BTCUSDT,2024-02-29 20:00:00,61599.99000000,62285.47000000,60584.07000000,61130.98000000,11396.10548000
LTCUSDT,2024-02-29 20:00:00,82.76000000,83.04000000,77.88000000,79.92000000,258033.39300000
ETHUSDT,2024-02-29 16:00:00,3468.42000000,3470.60000000,3351.00000000,3403.26000000,144467.77120000
XRPUSDT,2024-02-29 16:00:00,0.60610000,0.62600000,0.59180000,0.60960000,343066334.00000000
BNBUSDT,2024-02-29 16:00:00,407.50000000,408.70000000,402.10000000,405.70000000,169879.23600000
BTCUSDT,2024-02-29 16:00:00,62768.01000000,62879.30000000,60364.70000000,61600.00000000,17118.24110000
LTCUSDT,2024-02-29 16:00:00,82.69000000,84.96000000,81.45000000,82.76000000,539009.83000000
